Time	MU_1	MU_2	MU_3	MU_4	MU_5	MU_6	MU_7	MU_8	MU_9	MU_10	MU_11	MU_12	MU_13	MU_14	MU_15	MU_16	MU_17	MU_18	MU_19	MU_20	MU_21	MU_22	MU_23	MU_24	MU_25	MU_26
25.77	22.2783991515891	20.3662009492745	21.8645534788879	17.9237310160235	17.326653592942	16.0292292107009	16.1521588104329	17.0931170830934	17.5661195542222	19.8831104450205	17.524675300709	15.7652134115862	14.3726245969431	14.7813379331662	12.0893702862654	10.7513525676645	10.7630034445498	9.97497383662277	9.75168271536102	6.9491807724547	3.44515461429863	6.23254971575966	6.0722962992785	3.25985717369001	3.86453231322589	2.12551702475752
25.78	22.2831861524749	20.4044206182933	21.832906648599	17.9015701708048	17.3268916386171	16.0316611170771	16.1490157252226	17.0307904596028	17.5483996238651	19.8986316712667	17.5246966027952	15.7858876713981	14.349319777017	14.7610711878754	12.1342490955597	10.7651244642061	10.7645353513543	9.93810599348304	9.70732838128565	6.98283279822079	3.49293232228976	6.24717034428761	6.09520205277122	3.28771915376498	3.88640141497745	2.18597096985101
25.79	22.2908083981414	20.4449843981631	21.8017906083789	17.8838558796916	17.3337404475856	16.0378786630148	16.1492770989981	16.9723689367928	17.5321683236721	19.915796416006	17.5299943105179	15.8074729951957	14.3325327686103	14.7455799918712	12.1833507806431	10.7875507169334	10.774943442009	9.90552160673399	9.66817841724322	7.0206073659438	3.54272676321121	6.26487374434484	6.11613397015918	3.31849563659145	3.90866011273756	2.24568840967699
25.8	22.3011436011675	20.4877047112859	21.771593579791	17.8685676976947	17.3472206815311	16.0480207080168	16.1528338759147	16.9178465159064	17.5171612414082	19.9364777939608	17.5378735658669	15.8297678822963	14.3223189939761	14.7321581712433	12.2355817394296	10.8160139174439	10.7941451635174	9.8771773185023	9.6342318072515	7.0621810758144	3.59431576395325	6.28479670445656	6.13672088883491	3.35189682386181	3.93124438466703	2.30443624691556
25.81	22.3117787132467	20.5304538984017	21.7408417177597	17.856020244101	17.3657012217015	16.0600725467601	16.1579712560316	16.865657519398	17.5040264003019	19.9581210418464	17.5475423040153	15.8530165832554	14.3167034149075	14.7197684933085	12.2909531867563	10.8490663049291	10.8202233731395	9.85332493244685	9.60571340875741	7.1075206624911	3.64751298420588	6.30421446758927	6.15669559464976	3.38789938557331	3.95412669755209	2.36198262161379
25.82	22.3237009413495	20.5739854920547	21.7095782311528	17.8481785374181	17.3895103679987	16.0735534677336	16.1654973138566	16.817091665648	17.4928762299379	19.9798306118936	17.5614886967575	15.8799045903592	14.316303042702	14.7084605969025	12.3474802067191	10.8867124988352	10.8508792214714	9.83395818640209	9.58267704848998	7.15631270766751	3.70210017190953	6.32234988243514	6.1761008413843	3.42629507846534	3.9771750276875	2.41810185887496
25.83	22.3383962563877	20.6193646922063	21.679553504099	17.8447335282494	17.4176130350652	16.090655542738	16.176415188909	16.7733014426683	17.4836957867132	20.0017212591189	17.5789812207424	15.9100393958869	14.3226749905957	14.6983845092563	12.4026314718639	10.9287178013634	10.8861715833702	9.81923379489708	9.56525497821351	7.20855227980396	3.75786074352052	6.33924729815207	6.19477467387131	3.46697030593032	4.00032309274172	2.47256771823477
25.84	22.3557240243022	20.6657683933076	21.6507474694823	17.8459912404965	17.4478441959796	16.1113558130092	16.1905420903385	16.7342417111468	17.4764192887589	20.0224379627559	17.5979947482253	15.9406364180028	14.3356717303375	14.6880893749233	12.4562541014733	10.975000264983	10.9257728786041	9.80913884685978	9.55348859165849	7.2627334839939	3.81457686705392	6.35478374587	6.21270204304882	3.50974242942592	4.02346651144966	2.52516991764151
25.85	22.3744153413361	20.7103062691446	21.6217141113036	17.8512508129957	17.4803218105898	16.133707290068	16.2057191395498	16.6977633358022	17.468491869127	20.0395607365627	17.6186568349452	15.9714707701626	14.3541922667238	14.6751126850156	12.5081516903596	11.0248667761197	10.9695542162156	9.80350964615475	9.54715436774656	7.31607248166676	3.87201954621641	6.36892885079657	6.22977142147604	3.55445500198781	4.04651956815687	2.57569765699955
25.86	22.3921025552445	20.752781817071	21.5900693539771	17.8580029480432	17.5154052873897	16.1559204914708	16.2205243597293	16.6628200723665	17.4590641457997	20.0555913755234	17.6412141561006	16.0028557328061	14.3759130421731	14.6598968070514	12.5606241123428	11.0756042454465	11.0149367640712	9.79955405883446	9.54374064904575	7.36816899587213	3.92997125599435	6.38161049571979	6.24594789741665	3.60092680546464	4.06939125320539	2.62395473650771
25.87	22.4112236764574	20.7959535801387	21.5578595413138	17.8643973754674	17.5559054037777	16.1808144197257	16.2378631065135	16.6324904189242	17.4511095254754	20.0714167711355	17.6684684626208	16.0374585739952	14.4033640847275	14.6451417211304	12.6149630519203	11.1286710399865	11.0627549612472	9.7975381682467	9.54461074950879	7.41880772894559	3.988193622041	6.39279122352105	6.26114530415625	3.64897701650009	4.09199065800517	2.66974830206994
25.88	22.4328085386822	20.8398731987306	21.5272909549305	17.8682581665992	17.6020444541911	16.2089373094326	16.2581966962607	16.6075980365222	17.4453283487229	20.087054651648	17.7009671737045	16.0759396663747	14.4371039986348	14.6318859975184	12.6706917052923	11.1853480827565	11.1144489736983	9.8001832869307	9.55141670693348	7.46776813122532	4.04646856031736	6.4024128680825	6.27531853625022	3.69841508217209	4.11422741698526	2.7128975499012
25.89	22.4558709763235	20.8843835618287	21.499326479847	17.8721825251946	17.653715428963	16.2402171810609	16.2814882017792	16.5879064182709	17.4416179197304	20.101491415424	17.7385986752126	16.1175696767159	14.4770983581436	14.6200419490053	12.7285668586184	11.245123177129	11.1695227730948	9.807488023271	9.56380076801516	7.51530371812798	4.10454939270155	6.41045217121979	6.28839436577046	3.74904187855486	4.13601300169366	2.75323281469159
25.9	22.4777893219404	20.9271477771446	21.4739530423656	17.8799141361628	17.7081770743096	16.2745654003769	16.3077976728868	16.5708643786381	17.4377948936905	20.1139741111659	17.7792871908679	16.1593427418312	14.5229411960425	14.609701676386	12.7910749868948	11.3079746865194	11.227953920183	9.81957759014223	9.58198050154285	7.56398541842818	4.16223392985253	6.41683822137936	6.30034740470864	3.80066647388544	4.15726153412367	2.79059488638122
25.91	22.5003068593205	20.9689961692345	21.4504915495618	17.8920667134308	17.7654845685469	16.3139436918912	16.3397848852986	16.5553876245795	17.4349704507399	20.126082752528	17.8236198118224	16.2020402582177	14.5762306886101	14.6009537241627	12.8583587902961	11.3734712096937	11.2893910978274	9.83625574807479	9.60562035149356	7.61445218897142	4.21925599297278	6.42197736603459	6.31107206159302	3.85307220403925	4.1778926041518	2.82483817647424
25.92	22.5250086715209	21.0111367285346	21.4293577990185	17.9086376621797	17.8277161935771	16.3570642794923	16.3776141484804	16.5422607341382	17.4345524463577	20.1375807294265	17.8727408885536	16.2479213789209	14.6374895931385	14.5925883928511	12.930132444615	11.4413849425262	11.3533015695033	9.85744973426865	9.63494217439894	7.66641245180917	4.27545019161057	6.42854392543496	6.32106132009795	3.90607092553126	4.19782028021515	2.85582261150405
25.93	22.5513703832087	21.0531191276425	21.4102925967668	17.929425872387	17.8945198941231	16.4026062544328	16.4182976154081	16.534308791864	17.4362499743613	20.148830091117	17.9262474039254	16.2966726740319	14.7041387117584	14.5819123346984	13.0038859947132	11.5087438339105	11.4165268576855	9.88050979465557	9.66782795297522	7.72000226961194	4.3304719399088	6.43746333459598	6.33301666848751	3.95941972272778	4.21696817242649	2.88343079746558
25.94	22.5812262166047	21.0950068158935	21.3955338619808	17.9545857096868	17.9657081918585	16.4505215631358	16.4612427804136	16.5321305897455	17.4402872294153	20.1608180197672	17.9840176017403	16.3483191037756	14.7759634806067	14.5707205972288	13.0775411479676	11.5755840527247	11.4796160759811	9.90620706904835	9.70349390002936	7.7778119892285	4.38493778874418	6.44855307958544	6.34767861735911	4.01296317603788	4.23526185046226	2.90754969263032
25.95	22.6157546394872	21.1354365557988	21.3851940340201	17.9821542110107	18.0407582058118	16.5006520857824	16.506340619845	16.5357221797508	17.4454562049548	20.1723927307917	18.0455647823994	16.4015574982268	14.8525732875545	14.5611529865984	13.1509347372609	11.6441220684622	11.5447719220953	9.93637844827331	9.74424162166167	7.83893742278912	4.44133321814896	6.46185561190992	6.36488091863449	4.0664022172999	4.25262013625858	2.92808819150587
25.96	22.6521976942517	21.171637884433	21.3773035553288	18.0111916567563	18.1167327185766	16.5527217647292	16.5533967922374	16.5425679926701	17.4490863229704	20.1833110774268	18.1081351526934	16.4534884827555	14.9337552908867	14.5534033294031	13.2236169214179	11.7140103482103	11.6116662626262	9.9706581169859	9.78990552598969	7.90065803381016	4.50003266222483	6.47725987298086	6.38462161650863	4.11961459763835	4.26899703687095	2.94496284405942
25.97	22.6894911547283	21.2054183376276	21.3708878434484	18.0440875958004	18.1940346844929	16.6088414463972	16.6032260795592	16.5530742643082	17.453020526374	20.1934175132176	18.1726441560354	16.5036627772787	15.0191072367001	14.546008151106	13.2929290462717	11.7850416565838	11.6801258720001	10.0090451626704	9.84035350723834	7.96285525416246	4.5600966664854	6.49474937867142	6.40676132785937	4.17025700896305	4.28428565731888	2.95810702704935
25.98	22.7249393486952	21.2384929080414	21.3635311222339	18.0806896324516	18.2747086553977	16.6687119068325	16.6550610578877	16.569382851368	17.4591899007388	20.2045045790782	18.2406040191391	16.5517659196037	15.108363590254	14.5365482196807	13.3570204681715	11.8569459405498	11.7498324504093	10.0513318015288	9.89540785287561	8.02513246276879	4.61854400199695	6.5142105241045	6.43128021338181	4.21620038539438	4.29849291346016	2.96746905679648
25.99	22.7601008021099	21.2705597005822	21.3576469986694	18.1208247369832	18.3580383663301	16.729769115083	16.7081869858333	16.5913134375059	17.4674521217237	20.2182800670423	18.3114586976451	16.5994234956722	15.2010977223388	14.5249721838981	13.4158045745975	11.9293385136399	11.8205366862727	10.0973366904188	9.95474604001695	8.08737034001531	4.67450811866646	6.53562165887087	6.45799495511795	4.25740241133893	4.31145363205337	2.97301198105919
26	22.7964253563165	21.3012015922722	21.3544754536114	18.1618733769238	18.4441444346429	16.7920201205599	16.7624912911734	16.6181149738452	17.4774125902898	20.2319254478198	18.384691006686	16.6487021757979	15.2970496717773	14.5113553377952	13.468989525607	12.0021820765299	11.8916098621786	10.1469601852507	10.0183453243069	8.14918978146548	4.72780081427427	6.55881713021138	6.48693153556658	4.29360346040761	4.32331294168606	2.97471615302429
26.01	22.8334964037772	21.3273695237244	21.3536930001036	18.2020748104107	18.5306304895746	16.8549931840625	16.8177438045113	16.6468119538293	17.4863165311646	20.2445665535445	18.4570425973476	16.6992767959429	15.3957008811878	14.4956930275284	13.5164730313719	12.0737565046575	11.9599649832352	10.1981754310062	10.0841846934676	8.21101532856573	4.77826270752072	6.58400388059852	6.51776433132062	4.32471551413508	4.33271989013383	2.97257024216063
26.02	22.8738805803226	21.3505447696646	21.3575719215429	18.2422860152449	18.6169166037483	16.9185970587955	16.8736353715596	16.6768957205138	17.49590502568	20.2565737044041	18.5296772410982	16.7511101152399	15.4985526826942	14.4801839334506	13.5604717208537	12.1428721264514	12.0265670850652	10.2485099676453	10.1520821087967	8.27534702964534	4.82555598340382	6.6116352446707	6.55195668795577	4.35057104217698	4.33710166786928	2.96658731526011
26.03	22.9173599391866	21.3723577758947	21.3669959227718	18.2848943570805	18.7047448711489	16.9828605264288	16.9309713669044	16.7085231080083	17.5075871238331	20.2704248415325	18.6042206045908	16.8032639912349	15.6074025227289	14.4667964373143	13.6023694847797	12.2113793832701	12.0931597347363	10.2985550136677	10.223479168107	8.34259144002128	4.87104114291981	6.64084473000265	6.59176636228712	4.37139207220706	4.33631006728898	2.95678627499493
26.04	22.9611282070482	21.3927837185399	21.3792065930697	18.3304993327375	18.7937052606528	17.0505137262519	16.9922304659378	16.7442488645284	17.52120075882	20.2872492532165	18.6803361220927	16.8559162071554	15.721639148719	14.4554795978995	13.6418267745126	12.2790162455302	12.1593361076748	10.350755139258	10.2978416404107	8.41242779386208	4.91697294595306	6.67147903592586	6.63693721061691	4.38974214455239	4.33280716719839	2.94321052447161
26.05	23.0052529666667	21.4109808971235	21.3938859067419	18.3780585270452	18.8834895902063	17.1205842207394	17.0571853548645	16.7853704138349	17.5361027492501	20.3045011633759	18.7571579825439	16.9091619937897	15.8409680064071	14.4461165851216	13.6787853095248	12.3455795477318	12.2248919323013	10.4056219303539	10.3750525730201	8.4845701914205	4.96319506059526	6.70340534939566	6.68478435468468	4.40665859741957	4.32811067785964	2.92591148612642
26.06	23.0479466099979	21.4258064769086	21.4106952647802	18.4258677539389	18.9735915441833	17.1902646504233	17.122791502892	16.8337740461138	17.5493088318554	20.3204656278202	18.8315974314847	16.9627788383105	15.9623915692167	14.4362311492077	13.7132179453875	12.4107654371541	12.2895900991347	10.4627344629046	10.4546657342214	8.55877998244133	5.00958946334171	6.73650434069562	6.73374640161925	4.42191605839321	4.32204861696698	2.90495744314744
26.07	23.0875810778015	21.4387745572351	21.4276419345063	18.4757567625123	19.0611048054366	17.2591789761853	17.1888210692473	16.8875351499838	17.5611321423076	20.3352363829158	18.9029509065339	17.0164973450575	16.0849130773359	14.4244315395697	13.7474461352668	12.4743192859448	12.3531286157448	10.5226839283136	10.5364894727582	8.63467269547527	5.05592571244911	6.77063871045502	6.78383280146304	4.43553942344679	4.31475764497263	2.8804307880299
26.08	23.1266033852405	21.4501116859703	21.4462093966025	18.5276611219664	19.1443829880143	17.3277487400622	17.2579585387494	16.945654953754	17.5743179492398	20.3485840236555	18.9737493562654	17.0702340672645	16.2108979578401	14.4129222568189	13.7828752991671	12.5360439764205	12.4172497888651	10.5880354896021	10.6200786305721	8.71207863358047	5.10205235082764	6.80568278256115	6.83472830686717	4.44742482521686	4.30619674575512	2.85242835436245
26.09	23.165063926706	21.4581790165357	21.4669994757483	18.5837277513995	19.2232170166751	17.3986129558521	17.3290024284372	17.0062089028558	17.5891793453994	20.3614375255033	19.0446621607527	17.1236191150355	16.3399076241313	14.4036998332257	13.8174795734554	12.5953176361671	12.4810539856958	10.6583457372216	10.7052095739379	8.78871005511963	5.14777405973578	6.84149219615147	6.8863108070504	4.45756162413264	4.296447415596	2.82106307345707
26.1	23.2029562740776	21.4631039898169	21.4899850330516	18.643930341812	19.2997830802727	17.470886493649	17.399062502485	17.0667183512882	17.6056914919785	20.3764318982015	19.1154549140977	17.1786286065469	16.4716273618659	14.396888877644	13.8488934038695	12.6503839503993	12.5427728447366	10.7305227747881	10.789429474775	8.8621791657111	5.19290844821239	6.87793113431169	6.93831495747716	4.46588111389993	4.28551374828265	2.78645484249312
26.11	23.2381242106385	21.4663558208429	21.513675229383	18.7055235018176	19.3738393877098	17.5414764870883	17.4674855452462	17.126941779312	17.621982853644	20.3920234286155	19.1837475856909	17.2350101712547	16.6035701554857	14.3913277988777	13.876993665776	12.7025147891635	12.6024482308424	10.8037121290704	10.870432711103	8.93229159078387	5.23728783982407	6.91484018946657	6.99058202838817	4.47237122422252	4.27346218337657	2.74874413569691
26.12	23.2707488807036	21.467689580179	21.5374385905676	18.7683640963642	19.442523386181	17.610882415737	17.5345846471214	17.1879318446297	17.635675064314	20.4059284021331	19.2486014714161	17.2903091466554	16.7331256781655	14.3843602514228	13.9015972677777	12.7519170723621	12.6596938128619	10.8777109762062	10.9481083053883	8.99870734833252	5.28071927376297	6.95210482813172	7.04286838421631	4.47699118167071	4.26032494917243	2.70807489806067
